,northing,easting,elevation,forest,water
20670,116276,1080942,1368,60,2
20671,117276,1080942,1486,42,1
20672,118276,1080942,1496,55,0
20673,119276,1080942,961,60,0
20674,120276,1080942,594,14,3
20675,121276,1080942,598,9,2
20676,122276,1080942,901,78,0
20677,123276,1080942,1072,49,0
20678,124276,1080942,1299,56,0
20679,125276,1080942,1094,72,0
20680,126276,1080942,812,41,0
20681,127276,1080942,741,5,22
20682,128276,1080942,692,5,55
20683,129276,1080942,702,10,49
20684,130276,1080942,841,55,0
20685,131276,1080942,612,41,1
20686,132276,1080942,512,43,9
20687,133276,1080942,528,4,0
20688,134276,1080942,532,4,2
20689,135276,1080942,724,24,0
20690,136276,1080942,877,46,1
20691,137276,1080942,1072,8,0
20692,138276,1080942,1248,60,0
20693,139276,1080942,1392,55,0
20694,140276,1080942,1646,58,0
20695,141276,1080942,1502,98,0
20696,142276,1080942,1330,66,4
20697,143276,1080942,1549,86,0
20698,144276,1080942,1544,52,0
20699,145276,1080942,1604,36,0
20700,146276,1080942,1682,51,0
20701,147276,1080942,1356,35,0
20702,148276,1080942,1249,62,0
20703,149276,1080942,1151,38,1
20704,150276,1080942,923,60,0
20705,151276,1080942,791,58,2
20706,152276,1080942,813,5,0
20707,153276,1080942,670,6,0
20708,154276,1080942,517,10,1
20709,155276,1080942,576,11,4
20710,156276,1080942,745,24,0
20711,157276,1080942,688,32,0
20712,158276,1080942,711,8,0
20713,159276,1080942,775,6,0
20714,160276,1080942,804,14,0
20715,161276,1080942,765,25,0
20716,162276,1080942,653,19,0
20717,163276,1080942,587,31,0
20718,164276,1080942,505,0,65
20719,165276,1080942,504,0,100
20720,166276,1080942,504,0,99
20721,167276,1080942,530,3,24
20722,168276,1080942,654,3,0
20723,169276,1080942,714,17,0
20724,170276,1080942,752,19,0
20725,171276,1080942,750,10,0
20726,172276,1080942,704,0,0
20727,173276,1080942,686,0,1
20728,174276,1080942,700,35,0
20729,175276,1080942,660,2,0
20730,176276,1080942,670,23,0
20731,177276,1080942,683,57,0
20732,178276,1080942,570,9,0
20733,179276,1080942,521,0,0
20734,180276,1080942,514,0,0
20735,181276,1080942,633,43,0
20736,182276,1080942,642,62,1
20737,183276,1080942,693,84,0
20738,184276,1080942,661,35,0
20739,185276,1080942,607,4,0
20740,186276,1080942,559,17,0
20741,187276,1080942,477,5,0
20742,188276,1080942,446,0,0
20743,189276,1080942,449,8,0
20744,190276,1080942,453,41,2
20745,191276,1080942,446,67,0
20746,192276,1080942,422,16,0
20747,193276,1080942,409,0,2
20748,194276,1080942,402,0,0
20749,195276,1080942,390,0,0
20750,196276,1080942,377,1,2
20751,197276,1080942,388,20,0
20752,198276,1080942,444,37,0
20753,199276,1080942,469,76,0
20754,200276,1080942,405,33,0
20755,201276,1080942,412,29,0
20756,202276,1080942,346,73,10
20757,203276,1080942,347,14,5
20758,204276,1080942,465,37,0
20759,205276,1080942,491,78,0
20760,206276,1080942,478,51,0
20761,207276,1080942,444,48,0
20762,208276,1080942,491,72,0
20763,209276,1080942,638,100,0
20764,210276,1080942,540,62,0
20765,211276,1080942,543,9,0
20766,212276,1080942,545,13,0
20767,213276,1080942,517,46,0
20768,214276,1080942,503,79,0
20769,215276,1080942,450,51,0
20770,216276,1080942,339,6,0
20771,217276,1080942,319,3,18
20772,59276,1081942,2230,2,0
20773,72276,1081942,2758,0,0
20774,73276,1081942,2628,0,1
20775,74276,1081942,2442,0,0
20776,75276,1081942,2192,3,6
20777,76276,1081942,1848,63,1
20778,77276,1081942,1572,56,2
20779,78276,1081942,1558,68,2
20780,79276,1081942,1435,46,4
20781,80276,1081942,1788,74,0
20782,81276,1081942,2023,33,0
20783,82276,1081942,1893,39,0
20784,83276,1081942,1886,61,1
20785,84276,1081942,1716,63,2
20786,85276,1081942,1506,73,0
20787,86276,1081942,1263,45,12
20788,87276,1081942,1569,60,0
20789,88276,1081942,1943,30,0
20790,89276,1081942,2239,2,0
20791,90276,1081942,2392,0,1
20792,91276,1081942,2685,0,0
20793,92276,1081942,2691,0,3
20794,93276,1081942,2770,0,2
20795,94276,1081942,2882,0,0
20796,95276,1081942,3102,0,0
20797,96276,1081942,3097,0,0
20798,97276,1081942,3164,0,0
20799,98276,1081942,3310,0,0
20800,99276,1081942,3116,0,0
20801,100276,1081942,2682,0,0
20802,101276,1081942,2529,0,0
20803,102276,1081942,2546,0,0
20804,103276,1081942,2497,0,0
20805,104276,1081942,2601,0,0
20806,105276,1081942,3052,0,0
20807,106276,1081942,2890,0,0
20808,107276,1081942,2722,0,0
20809,108276,1081942,2741,0,0
20810,109276,1081942,2969,0,0
20811,110276,1081942,2579,0,0
20812,111276,1081942,2460,0,0
20813,112276,1081942,2334,0,0
20814,113276,1081942,2444,0,0
20815,114276,1081942,2424,0,0
20816,115276,1081942,2006,10,0
20817,116276,1081942,1553,47,3
20818,117276,1081942,1302,70,0
20819,118276,1081942,1117,71,0
20820,119276,1081942,722,46,3
20821,120276,1081942,593,3,2
20822,121276,1081942,744,71,0
20823,122276,1081942,989,44,0
20824,123276,1081942,1175,24,1
20825,124276,1081942,1509,53,0
20826,125276,1081942,1493,39,0
20827,126276,1081942,1244,90,0
20828,127276,1081942,1093,48,0
20829,128276,1081942,1020,68,0
20830,129276,1081942,868,67,12
20831,130276,1081942,703,46,0
20832,131276,1081942,491,14,3
20833,132276,1081942,489,2,4
20834,133276,1081942,485,0,1
20835,134276,1081942,490,20,0
20836,135276,1081942,560,65,3
20837,136276,1081942,760,23,1
20838,137276,1081942,941,26,2
20839,138276,1081942,1117,37,0
20840,139276,1081942,1304,76,0
20841,140276,1081942,1504,48,0
20842,141276,1081942,1460,66,0
20843,142276,1081942,1293,81,1
20844,143276,1081942,1453,43,0
20845,144276,1081942,1466,74,2
20846,145276,1081942,1460,51,1
20847,146276,1081942,1496,74,1
20848,147276,1081942,1668,37,0
20849,148276,1081942,1409,73,0
20850,149276,1081942,1222,74,1
20851,150276,1081942,975,47,2
20852,151276,1081942,823,47,3
20853,152276,1081942,811,3,1
20854,153276,1081942,779,45,0
20855,154276,1081942,553,11,0
20856,155276,1081942,495,6,1
20857,156276,1081942,681,12,0
20858,157276,1081942,664,17,0
20859,158276,1081942,699,3,0
20860,159276,1081942,760,0,0
20861,160276,1081942,727,36,0
20862,161276,1081942,677,27,0
20863,162276,1081942,609,13,0
20864,163276,1081942,541,15,4
20865,164276,1081942,504,0,83
20866,165276,1081942,504,0,98
20867,166276,1081942,506,2,43
20868,167276,1081942,595,1,0
20869,168276,1081942,682,15,0
20870,169276,1081942,736,57,0
20871,170276,1081942,758,96,0
20872,171276,1081942,765,25,0
20873,172276,1081942,723,3,0
20874,173276,1081942,679,1,0
20875,174276,1081942,661,2,0
20876,175276,1081942,635,33,0
20877,176276,1081942,604,18,0
20878,177276,1081942,555,0,0
20879,178276,1081942,541,0,0
20880,179276,1081942,526,0,0
20881,180276,1081942,573,5,0
20882,181276,1081942,737,53,0
20883,182276,1081942,714,75,0
20884,183276,1081942,690,50,0
20885,184276,1081942,622,51,0
20886,185276,1081942,497,3,0
20887,186276,1081942,470,1,0
20888,187276,1081942,451,38,1
20889,188276,1081942,449,33,0
20890,189276,1081942,468,7,0
20891,190276,1081942,522,64,0
20892,191276,1081942,503,96,1
20893,192276,1081942,436,37,1
20894,193276,1081942,450,8,0
20895,194276,1081942,425,27,0
20896,195276,1081942,410,61,0
20897,196276,1081942,391,3,1
20898,197276,1081942,442,57,0
20899,198276,1081942,542,95,0
20900,199276,1081942,451,83,1
20901,200276,1081942,409,0,0
20902,201276,1081942,439,37,0
20903,202276,1081942,438,53,0
20904,203276,1081942,338,56,18
20905,204276,1081942,392,23,6
20906,205276,1081942,396,17,0
20907,206276,1081942,396,36,0
20908,207276,1081942,401,14,0
20909,208276,1081942,452,46,0
20910,209276,1081942,611,92,0
20911,210276,1081942,590,63,0
20912,211276,1081942,527,2,0
20913,212276,1081942,491,46,0
20914,213276,1081942,466,60,1
20915,214276,1081942,455,61,0
20916,215276,1081942,447,86,0
20917,216276,1081942,360,21,0
20918,217276,1081942,341,17,4
20919,218276,1081942,311,0,16
20920,219276,1081942,306,0,10
20921,72276,1082942,3043,0,0
20922,73276,1082942,2986,0,0
20923,74276,1082942,2823,0,0
20924,75276,1082942,2320,0,0
20925,76276,1082942,1982,41,1
20926,77276,1082942,1809,73,4
20927,78276,1082942,1752,77,0
20928,79276,1082942,1579,75,0
20929,80276,1082942,1577,56,0
20930,81276,1082942,2068,24,0
20931,82276,1082942,2370,0,0
20932,83276,1082942,1949,20,1
20933,84276,1082942,2136,15,0
20934,85276,1082942,1836,45,0
20935,86276,1082942,1487,63,1
20936,87276,1082942,1297,37,6
20937,88276,1082942,1520,51,0
20938,89276,1082942,1850,49,0
20939,90276,1082942,2189,6,0
20940,91276,1082942,2409,0,1
20941,92276,1082942,2332,0,2
20942,93276,1082942,2459,0,1
20943,94276,1082942,2854,0,0
20944,95276,1082942,3143,0,0
20945,96276,1082942,3310,0,0
20946,97276,1082942,3234,0,0
20947,98276,1082942,3002,0,0
20948,99276,1082942,3178,0,0
20949,100276,1082942,3066,0,0
20950,101276,1082942,2592,0,0
20951,102276,1082942,2445,0,0
20952,103276,1082942,2449,0,0
20953,104276,1082942,2933,0,0
20954,105276,1082942,2910,0,0
20955,106276,1082942,2608,0,0
20956,107276,1082942,2583,0,0
20957,108276,1082942,2750,0,0
20958,109276,1082942,2973,0,0
20959,110276,1082942,2311,0,0
20960,111276,1082942,2044,4,2
20961,112276,1082942,1891,22,2
20962,113276,1082942,1973,0,0
20963,114276,1082942,2005,0,0
20964,115276,1082942,2207,0,0
20965,116276,1082942,1884,7,0
20966,117276,1082942,1418,60,0
20967,118276,1082942,930,64,0
20968,119276,1082942,635,15,3
20969,120276,1082942,621,27,1
20970,121276,1082942,1012,81,0
20971,122276,1082942,1158,28,0
20972,123276,1082942,1378,50,0
20973,124276,1082942,1706,58,0
20974,125276,1082942,1879,6,0
20975,126276,1082942,1710,50,1
20976,127276,1082942,1578,31,0
20977,128276,1082942,1645,38,0
20978,129276,1082942,1645,38,0
20979,130276,1082942,1240,73,0
20980,131276,1082942,752,78,0
20981,132276,1082942,595,28,1
20982,133276,1082942,477,3,1
20983,134276,1082942,470,15,57
20984,135276,1082942,483,45,33
20985,136276,1082942,703,26,0
20986,137276,1082942,819,16,0
20987,138276,1082942,1006,18,0
20988,139276,1082942,1144,46,0
20989,140276,1082942,1445,72,0
20990,141276,1082942,1527,85,0
20991,142276,1082942,1232,84,7
20992,143276,1082942,1390,67,1
20993,144276,1082942,1525,68,0
20994,145276,1082942,1362,76,2
20995,146276,1082942,1403,79,3
20996,147276,1082942,1741,31,0
20997,148276,1082942,1399,41,1
20998,149276,1082942,1379,58,0
20999,150276,1082942,1017,81,0
21000,151276,1082942,900,93,1
21001,152276,1082942,852,46,1
21002,153276,1082942,865,18,0
21003,154276,1082942,611,21,0
21004,155276,1082942,487,10,0
21005,156276,1082942,608,20,0
21006,157276,1082942,651,0,0
21007,158276,1082942,645,20,0
21008,159276,1082942,671,21,0
21009,160276,1082942,642,22,0
21010,161276,1082942,605,4,0
21011,162276,1082942,550,12,0
21012,163276,1082942,517,0,0
21013,164276,1082942,509,0,3
21014,165276,1082942,531,0,9
21015,166276,1082942,551,8,0
21016,167276,1082942,649,9,0
21017,168276,1082942,714,33,0
21018,169276,1082942,744,39,0
21019,170276,1082942,723,14,0
21020,171276,1082942,667,16,0
21021,172276,1082942,650,17,2
21022,173276,1082942,652,3,0
21023,174276,1082942,633,8,0
21024,175276,1082942,607,3,1
21025,176276,1082942,599,1,0
21026,177276,1082942,588,6,0
21027,178276,1082942,594,38,0
21028,179276,1082942,582,49,0
21029,180276,1082942,547,1,0
21030,181276,1082942,571,8,0
21031,182276,1082942,547,7,5
21032,183276,1082942,536,1,21
21033,184276,1082942,466,6,41
21034,185276,1082942,449,1,40
21035,186276,1082942,453,3,4
21036,187276,1082942,467,15,0
21037,188276,1082942,520,17,0
21038,189276,1082942,553,20,0
21039,190276,1082942,536,69,0
21040,191276,1082942,497,57,0
21041,192276,1082942,506,85,0
21042,193276,1082942,452,57,0
21043,194276,1082942,426,33,0
21044,195276,1082942,420,71,2
21045,196276,1082942,412,31,0
21046,197276,1082942,482,76,0
21047,198276,1082942,457,57,0
21048,199276,1082942,407,5,0
21049,200276,1082942,392,1,0
21050,201276,1082942,409,61,0
21051,202276,1082942,427,88,0
21052,203276,1082942,348,27,0
21053,204276,1082942,348,11,5
21054,205276,1082942,411,98,0
21055,206276,1082942,376,40,1
21056,207276,1082942,383,0,1
21057,208276,1082942,526,83,0
21058,209276,1082942,542,87,0
21059,210276,1082942,493,77,0
21060,211276,1082942,551,29,0
21061,212276,1082942,473,36,0
21062,213276,1082942,458,42,0
21063,214276,1082942,404,36,0
21064,215276,1082942,376,18,0
21065,216276,1082942,371,24,0
21066,217276,1082942,382,31,0
21067,218276,1082942,346,38,0
21068,219276,1082942,311,0,15
21069,73276,1083942,2862,0,0
21070,74276,1083942,2490,0,0
21071,75276,1083942,2189,2,0
21072,76276,1083942,2351,6,0
21073,77276,1083942,2164,9,3
21074,78276,1083942,2202,6,0
21075,79276,1083942,1922,75,0
21076,80276,1083942,1575,55,1
21077,81276,1083942,1982,12,0
21078,82276,1083942,2368,0,0
21079,83276,1083942,2047,3,0
21080,84276,1083942,2310,0,0
21081,85276,1083942,2206,4,0
21082,86276,1083942,1844,55,1
21083,87276,1083942,1489,68,2
21084,88276,1083942,1303,18,5
21085,89276,1083942,1498,38,0
21086,90276,1083942,1797,66,0
21087,91276,1083942,1887,23,6
21088,92276,1083942,2157,1,0
21089,93276,1083942,2661,0,0
21090,94276,1083942,2677,0,1
21091,95276,1083942,2908,0,0
21092,96276,1083942,3035,0,0
21093,97276,1083942,3044,0,0
21094,98276,1083942,2798,0,0
21095,99276,1083942,2954,0,0
21096,100276,1083942,3071,0,0
21097,101276,1083942,2766,0,0
21098,102276,1083942,2387,0,0
21099,103276,1083942,2389,0,1
21100,104276,1083942,2984,0,0
21101,105276,1083942,2866,0,0
21102,106276,1083942,2486,0,0
21103,107276,1083942,2401,0,0
21104,108276,1083942,2575,0,0
21105,109276,1083942,2677,0,0
21106,110276,1083942,2027,21,1
21107,111276,1083942,1543,42,11
21108,112276,1083942,1336,55,6
21109,113276,1083942,1100,51,1
21110,114276,1083942,961,15,3
21111,115276,1083942,1108,8,0
21112,116276,1083942,1691,6,0
21113,117276,1083942,1258,65,3
21114,118276,1083942,792,42,0
21115,119276,1083942,685,48,7
21116,120276,1083942,874,65,1
21117,121276,1083942,1087,27,1
21118,122276,1083942,1291,8,0
21119,123276,1083942,1566,44,0
21120,124276,1083942,1770,11,0
21121,125276,1083942,1719,4,0
21122,126276,1083942,1531,42,0
21123,127276,1083942,1483,44,1
21124,128276,1083942,1492,31,0
21125,129276,1083942,1477,48,1
21126,130276,1083942,1388,77,0
21127,131276,1083942,987,74,1
21128,132276,1083942,840,71,3
21129,133276,1083942,527,52,18
21130,134276,1083942,469,1,95
21131,135276,1083942,469,0,100
21132,136276,1083942,530,15,27
21133,137276,1083942,808,51,0
21134,138276,1083942,897,7,0
21135,139276,1083942,1061,24,0
21136,140276,1083942,1326,81,0
21137,141276,1083942,1504,88,0
21138,142276,1083942,1274,85,4
21139,143276,1083942,1255,53,0
21140,144276,1083942,1430,70,0
21141,145276,1083942,1238,78,3
21142,146276,1083942,1348,54,0
21143,147276,1083942,1585,44,2
21144,148276,1083942,1271,50,0
21145,149276,1083942,1439,42,0
21146,150276,1083942,1147,90,0
21147,151276,1083942,971,35,1
21148,152276,1083942,996,62,0
21149,153276,1083942,914,31,0
21150,154276,1083942,655,68,0
21151,155276,1083942,482,5,4
21152,156276,1083942,532,11,0
21153,157276,1083942,595,13,0
21154,158276,1083942,582,12,0
21155,159276,1083942,569,8,0
21156,160276,1083942,571,11,0
21157,161276,1083942,551,5,0
21158,162276,1083942,534,0,0
21159,163276,1083942,528,0,0
21160,164276,1083942,548,28,0
21161,165276,1083942,556,13,0
21162,166276,1083942,582,32,3
21163,167276,1083942,661,0,0
21164,168276,1083942,720,35,0
21165,169276,1083942,717,20,0
21166,170276,1083942,682,0,1
21167,171276,1083942,666,10,2
21168,172276,1083942,698,16,0
21169,173276,1083942,707,6,0
21170,174276,1083942,705,3,0
21171,175276,1083942,674,19,0
21172,176276,1083942,656,5,0
21173,177276,1083942,645,25,0
21174,178276,1083942,595,84,0
21175,179276,1083942,527,14,9
21176,180276,1083942,455,0,44
21177,181276,1083942,449,0,80
21178,182276,1083942,449,0,99
21179,183276,1083942,449,0,100
21180,184276,1083942,449,0,96
21181,185276,1083942,449,1,67
21182,186276,1083942,497,1,2
21183,187276,1083942,553,2,0
21184,188276,1083942,650,78,0
21185,189276,1083942,649,91,0
21186,190276,1083942,629,94,0
21187,191276,1083942,514,68,0
21188,192276,1083942,458,23,0
21189,193276,1083942,422,40,1
21190,194276,1083942,406,0,1
21191,195276,1083942,407,6,0
21192,196276,1083942,429,72,0
21193,197276,1083942,450,44,0
21194,198276,1083942,405,13,0
21195,199276,1083942,395,0,0
21196,200276,1083942,389,0,1
21197,201276,1083942,393,16,1
21198,202276,1083942,390,8,1
21199,203276,1083942,368,0,0
21200,204276,1083942,350,3,8
21201,205276,1083942,412,60,1
21202,206276,1083942,451,78,0
21203,207276,1083942,366,3,0
21204,208276,1083942,368,19,0
21205,209276,1083942,374,21,0
21206,210276,1083942,427,58,0
21207,211276,1083942,477,31,0
21208,212276,1083942,417,54,0
21209,213276,1083942,428,25,0
21210,214276,1083942,379,23,0
21211,215276,1083942,342,16,0
21212,216276,1083942,324,51,3
21213,217276,1083942,350,45,17
21214,218276,1083942,329,40,4
21215,219276,1083942,312,1,12
21216,73276,1084942,2570,0,0
21217,74276,1084942,2709,0,0
21218,75276,1084942,2733,0,0
21219,76276,1084942,2666,0,0
21220,77276,1084942,2341,0,0
21221,78276,1084942,2362,0,0
21222,79276,1084942,1950,52,1
21223,80276,1084942,1596,55,2
21224,81276,1084942,1862,15,1
21225,82276,1084942,2447,0,0
21226,83276,1084942,2217,0,0
21227,84276,1084942,2262,0,2
21228,85276,1084942,2395,0,0
21229,86276,1084942,2113,9,0
21230,87276,1084942,1850,80,0
21231,88276,1084942,1445,64,0
21232,89276,1084942,1309,13,6
21233,90276,1084942,1484,26,1
21234,91276,1084942,1792,57,0
21235,92276,1084942,2167,2,0
21236,93276,1084942,2207,0,0
21237,94276,1084942,2409,0,3
21238,95276,1084942,2839,0,0
21239,96276,1084942,2833,0,0
21240,97276,1084942,2846,0,2
21241,98276,1084942,2690,0,0
21242,99276,1084942,2720,0,0
21243,100276,1084942,2944,0,0
21244,101276,1084942,2467,0,0
21245,102276,1084942,2322,0,0
21246,103276,1084942,2550,0,0
21247,104276,1084942,3049,0,0
21248,105276,1084942,2912,0,0
21249,106276,1084942,2493,0,0
21250,107276,1084942,2313,0,12
21251,108276,1084942,2255,0,2
21252,109276,1084942,2356,0,0
21253,110276,1084942,1911,19,0
21254,111276,1084942,1597,7,3
21255,112276,1084942,1754,37,3
21256,113276,1084942,1530,58,1
21257,114276,1084942,1193,62,0
21258,115276,1084942,901,56,0
21259,116276,1084942,983,30,4
21260,117276,1084942,1001,55,0
21261,118276,1084942,682,40,3
21262,119276,1084942,750,67,1
21263,120276,1084942,1091,38,0
21264,121276,1084942,1285,51,1
21265,122276,1084942,1429,39,1
21266,123276,1084942,1722,43,0
21267,124276,1084942,1919,0,1
21268,125276,1084942,1616,3,3
21269,126276,1084942,1629,37,0
21270,127276,1084942,1590,50,4
21271,128276,1084942,1302,68,1
21272,129276,1084942,1124,67,2
21273,130276,1084942,1080,72,3
21274,131276,1084942,1262,62,2
21275,132276,1084942,1229,43,0
21276,133276,1084942,807,56,0
21277,134276,1084942,538,27,6
21278,135276,1084942,450,0,72
21279,136276,1084942,469,0,80
21280,137276,1084942,579,39,4
21281,138276,1084942,766,34,0
