,northing,easting,elevation,forest
25834,165276,1114942,724,0
25835,166276,1114942,788,8
25836,167276,1114942,950,31
25837,168276,1114942,1032,81
25838,169276,1114942,819,3
25839,170276,1114942,732,14
25840,171276,1114942,700,22
25841,172276,1114942,655,20
25842,173276,1114942,668,9
25843,174276,1114942,664,0
25844,175276,1114942,650,33
25845,176276,1114942,593,15
25846,177276,1114942,543,20
25847,178276,1114942,474,21
25848,179276,1114942,407,2
25849,180276,1114942,406,0
25850,181276,1114942,406,0
25851,182276,1114942,472,6
25852,183276,1114942,569,1
25853,184276,1114942,602,4
25854,185276,1114942,662,56
25855,186276,1114942,642,18
25856,187276,1114942,615,23
25857,188276,1114942,647,3
25858,189276,1114942,651,27
25859,190276,1114942,660,37
25860,191276,1114942,650,19
25861,192276,1114942,549,83
25862,193276,1114942,447,10
25863,194276,1114942,442,0
25864,195276,1114942,438,0
25865,196276,1114942,435,31
25866,197276,1114942,436,0
25867,198276,1114942,443,0
25868,199276,1114942,455,1
25869,200276,1114942,457,0
25870,201276,1114942,512,41
25871,202276,1114942,531,35
25872,203276,1114942,578,47
25873,204276,1114942,526,68
25874,205276,1114942,499,23
25875,206276,1114942,587,38
25876,207276,1114942,550,79
25877,208276,1114942,430,49
25878,209276,1114942,443,31
25879,210276,1114942,610,95
25880,211276,1114942,572,29
25881,212276,1114942,504,4
25882,213276,1114942,463,28
25883,214276,1114942,421,7
25884,215276,1114942,419,1
25885,216276,1114942,357,75
25886,217276,1114942,374,79
25887,218276,1114942,369,100
25888,219276,1114942,368,77
25889,220276,1114942,371,74
25890,221276,1114942,390,57
25891,222276,1114942,393,20
25892,223276,1114942,350,24
25893,224276,1114942,419,3
25894,225276,1114942,434,0
25895,226276,1114942,453,20
25896,227276,1114942,428,7
25897,228276,1114942,405,6
25898,229276,1114942,450,5
25899,230276,1114942,478,53
25900,231276,1114942,486,71
25901,232276,1114942,533,73
25902,233276,1114942,580,77
25903,234276,1114942,624,61
25904,235276,1114942,658,50
25905,53276,1115942,1779,0
25906,54276,1115942,1432,19
25907,55276,1115942,1047,90
25908,56276,1115942,803,87
25909,57276,1115942,675,64
25910,58276,1115942,989,75
25911,59276,1115942,1486,44
25912,60276,1115942,1323,91
25913,61276,1115942,1010,97
25914,62276,1115942,788,77
25915,63276,1115942,913,79
25916,64276,1115942,925,83
25917,65276,1115942,1133,54
25918,66276,1115942,1444,84
25919,67276,1115942,1749,40
25920,68276,1115942,1998,4
25921,69276,1115942,1541,85
25922,70276,1115942,1253,90
25923,71276,1115942,1354,82
25924,72276,1115942,1231,80
25925,73276,1115942,518,43
25926,74276,1115942,585,32
25927,75276,1115942,876,68
25928,76276,1115942,698,70
25929,77276,1115942,558,66
25930,78276,1115942,566,74
25931,79276,1115942,984,66
25932,80276,1115942,1795,42
25933,81276,1115942,2113,12
25934,82276,1115942,2205,1
25935,83276,1115942,2013,0
25936,84276,1115942,1723,57
25937,85276,1115942,1098,61
25938,86276,1115942,1438,42
25939,87276,1115942,1969,5
25940,88276,1115942,2392,0
25941,89276,1115942,2412,0
25942,90276,1115942,2443,0
25943,91276,1115942,2241,0
25944,92276,1115942,2024,19
25945,93276,1115942,1709,53
25946,94276,1115942,1993,2
25947,95276,1115942,2189,0
25948,96276,1115942,1893,27
25949,97276,1115942,1454,50
25950,98276,1115942,1167,32
25951,99276,1115942,1429,64
25952,100276,1115942,1998,24
25953,101276,1115942,2379,0
25954,102276,1115942,2482,0
25955,103276,1115942,2655,0
25956,104276,1115942,2839,0
25957,105276,1115942,2635,0
25958,106276,1115942,2648,0
25959,107276,1115942,2689,0
25960,108276,1115942,2333,0
25961,109276,1115942,1729,46
25962,110276,1115942,1754,17
25963,111276,1115942,1878,6
25964,112276,1115942,2225,0
25965,113276,1115942,2302,0
25966,114276,1115942,1983,7
25967,115276,1115942,2278,0
25968,116276,1115942,2147,4
25969,117276,1115942,1941,24
25970,118276,1115942,1547,60
25971,119276,1115942,1299,72
25972,120276,1115942,843,43
25973,121276,1115942,910,45
25974,122276,1115942,1130,22
25975,123276,1115942,1376,45
25976,124276,1115942,1506,58
25977,125276,1115942,1741,36
25978,126276,1115942,1732,2
25979,127276,1115942,2101,0
25980,128276,1115942,1982,0
25981,129276,1115942,1653,54
25982,130276,1115942,915,67
25983,131276,1115942,1099,74
25984,132276,1115942,997,69
25985,133276,1115942,801,45
25986,134276,1115942,741,33
25987,135276,1115942,555,21
25988,136276,1115942,446,8
25989,137276,1115942,446,4
25990,138276,1115942,439,0
25991,139276,1115942,437,21
25992,140276,1115942,438,29
25993,141276,1115942,475,37
25994,142276,1115942,821,58
25995,143276,1115942,1123,62
25996,144276,1115942,954,85
25997,145276,1115942,608,51
25998,146276,1115942,826,60
25999,147276,1115942,1168,55
26000,148276,1115942,1014,61
26001,149276,1115942,745,24
26002,150276,1115942,622,26
26003,151276,1115942,445,0
26004,152276,1115942,450,1
26005,153276,1115942,461,16
26006,154276,1115942,464,17
26007,155276,1115942,486,7
26008,156276,1115942,623,26
26009,157276,1115942,814,34
26010,158276,1115942,846,21
26011,159276,1115942,772,3
26012,160276,1115942,790,3
26013,161276,1115942,773,20
26014,162276,1115942,740,9
26015,163276,1115942,724,0
26016,164276,1115942,724,0
26017,165276,1115942,741,12
26018,166276,1115942,884,4
26019,167276,1115942,971,57
26020,168276,1115942,1008,82
26021,169276,1115942,806,28
26022,170276,1115942,669,27
26023,171276,1115942,689,28
26024,172276,1115942,691,7
26025,173276,1115942,680,2
26026,174276,1115942,674,6
26027,175276,1115942,597,9
26028,176276,1115942,568,3
26029,177276,1115942,553,21
26030,178276,1115942,465,6
26031,179276,1115942,406,0
26032,180276,1115942,406,0
26033,181276,1115942,435,3
26034,182276,1115942,527,5
26035,183276,1115942,602,12
26036,184276,1115942,683,8
26037,185276,1115942,692,25
26038,186276,1115942,645,16
26039,187276,1115942,664,5
26040,188276,1115942,709,52
26041,189276,1115942,658,28
26042,190276,1115942,622,12
26043,191276,1115942,561,40
26044,192276,1115942,465,14
26045,193276,1115942,438,0
26046,194276,1115942,445,0
26047,195276,1115942,438,0
26048,196276,1115942,435,1
26049,197276,1115942,458,0
26050,198276,1115942,459,17
26051,199276,1115942,456,7
26052,200276,1115942,486,36
26053,201276,1115942,508,35
26054,202276,1115942,571,5
26055,203276,1115942,602,26
26056,204276,1115942,548,45
26057,205276,1115942,559,38
26058,206276,1115942,602,35
26059,207276,1115942,504,63
26060,208276,1115942,404,7
26061,209276,1115942,474,27
26062,210276,1115942,554,26
26063,211276,1115942,576,38
26064,212276,1115942,537,29
26065,213276,1115942,473,27
26066,214276,1115942,436,3
26067,215276,1115942,427,31
26068,216276,1115942,366,64
26069,217276,1115942,397,20
26070,218276,1115942,402,40
26071,219276,1115942,389,23
26072,220276,1115942,395,4
26073,221276,1115942,412,4
26074,222276,1115942,408,32
26075,223276,1115942,411,7
26076,224276,1115942,448,17
26077,225276,1115942,465,13
26078,226276,1115942,557,99
26079,227276,1115942,469,51
26080,228276,1115942,410,1
26081,229276,1115942,444,3
26082,230276,1115942,447,16
26083,231276,1115942,491,50
26084,232276,1115942,551,71
26085,233276,1115942,572,54
26086,234276,1115942,642,46
26087,235276,1115942,662,39
26088,236276,1115942,675,20
26089,237276,1115942,611,4
26090,238276,1115942,568,2
26091,239276,1115942,630,4
26092,240276,1115942,617,1
26093,53276,1116942,1969,0
26094,54276,1116942,1269,26
26095,55276,1116942,984,86
26096,56276,1116942,711,72
26097,57276,1116942,559,60
26098,58276,1116942,814,82
26099,59276,1116942,1144,52
26100,60276,1116942,1421,83
26101,61276,1116942,959,90
26102,62276,1116942,772,78
26103,63276,1116942,1167,94
26104,64276,1116942,1060,71
26105,65276,1116942,1282,77
26106,66276,1116942,1694,77
26107,67276,1116942,1925,12
26108,68276,1116942,2160,6
26109,69276,1116942,1814,80
26110,70276,1116942,1361,93
26111,71276,1116942,1018,75
26112,72276,1116942,612,56
26113,73276,1116942,556,54
26114,74276,1116942,1283,76
26115,75276,1116942,1509,91
26116,76276,1116942,1161,87
26117,77276,1116942,1012,91
26118,78276,1116942,920,96
26119,79276,1116942,730,45
26120,80276,1116942,1310,67
26121,81276,1116942,1752,34
26122,82276,1116942,1986,4
26123,83276,1116942,1750,27
26124,84276,1116942,1549,82
26125,85276,1116942,1098,76
26126,86276,1116942,1618,25
26127,87276,1116942,2181,4
26128,88276,1116942,2150,0
26129,89276,1116942,2214,1
26130,90276,1116942,2336,0
26131,91276,1116942,1951,20
26132,92276,1116942,1738,48
26133,93276,1116942,1703,42
26134,94276,1116942,2254,1
26135,95276,1116942,1968,26
26136,96276,1116942,1699,63
26137,97276,1116942,1309,68
26138,98276,1116942,1172,28
26139,99276,1116942,1347,66
26140,100276,1116942,1772,60
26141,101276,1116942,2085,1
26142,102276,1116942,2597,0
26143,103276,1116942,2704,0
26144,104276,1116942,2571,0
26145,105276,1116942,2359,0
26146,106276,1116942,2515,0
26147,107276,1116942,2439,0
26148,108276,1116942,2019,23
26149,109276,1116942,1664,15
26150,110276,1116942,2065,0
26151,111276,1116942,2083,0
26152,112276,1116942,1994,0
26153,113276,1116942,2349,0
26154,114276,1116942,2470,0
26155,115276,1116942,2600,0
26156,116276,1116942,2614,0
26157,117276,1116942,2448,0
26158,118276,1116942,2251,3
26159,119276,1116942,2010,6
26160,120276,1116942,1603,28
26161,121276,1116942,909,50
26162,122276,1116942,831,39
26163,123276,1116942,1004,46
26164,124276,1116942,1119,67
26165,125276,1116942,1414,55
26166,126276,1116942,1792,16
26167,127276,1116942,1910,18
26168,128276,1116942,1619,44
26169,129276,1116942,1362,72
26170,130276,1116942,890,89
26171,131276,1116942,653,57
26172,132276,1116942,470,28
26173,133276,1116942,456,6
26174,134276,1116942,453,0
26175,135276,1116942,453,1
26176,136276,1116942,458,7
26177,137276,1116942,456,0
26178,138276,1116942,461,35
26179,139276,1116942,902,90
26180,140276,1116942,1141,71
26181,141276,1116942,888,75
26182,142276,1116942,1231,56
26183,143276,1116942,1690,24
26184,144276,1116942,1424,53
26185,145276,1116942,881,57
26186,146276,1116942,1314,46
26187,147276,1116942,1752,1
26188,148276,1116942,1586,11
26189,149276,1116942,956,58
26190,150276,1116942,641,7
26191,151276,1116942,455,3
26192,152276,1116942,450,0
26193,153276,1116942,473,0
26194,154276,1116942,525,0
26195,155276,1116942,616,14
26196,156276,1116942,831,25
26197,157276,1116942,1125,48
26198,158276,1116942,1067,28
26199,159276,1116942,943,40
26200,160276,1116942,848,29
26201,161276,1116942,857,27
26202,162276,1116942,761,20
26203,163276,1116942,747,22
26204,164276,1116942,835,28
26205,165276,1116942,949,16
26206,166276,1116942,943,19
26207,167276,1116942,1018,72
26208,168276,1116942,1111,92
26209,169276,1116942,823,65
26210,170276,1116942,726,18
26211,171276,1116942,727,19
26212,172276,1116942,710,0
26213,173276,1116942,676,4
26214,174276,1116942,618,13
26215,175276,1116942,618,7
26216,176276,1116942,587,10
26217,177276,1116942,524,15
26218,178276,1116942,428,0
26219,179276,1116942,406,3
26220,180276,1116942,406,0
26221,181276,1116942,463,6
26222,182276,1116942,552,10
26223,183276,1116942,646,30
26224,184276,1116942,758,48
26225,185276,1116942,748,82
26226,186276,1116942,698,45
26227,187276,1116942,680,8
26228,188276,1116942,690,29
26229,189276,1116942,622,29
26230,190276,1116942,551,40
26231,191276,1116942,463,29
26232,192276,1116942,439,4
26233,193276,1116942,440,1
26234,194276,1116942,445,7
26235,195276,1116942,441,1
26236,196276,1116942,469,6
26237,197276,1116942,495,47
26238,198276,1116942,480,59
26239,199276,1116942,493,53
26240,200276,1116942,512,17
26241,201276,1116942,538,23
26242,202276,1116942,574,41
26243,203276,1116942,599,15
26244,204276,1116942,592,22
26245,205276,1116942,616,17
26246,206276,1116942,625,48
26247,207276,1116942,487,42
26248,208276,1116942,412,16
26249,209276,1116942,402,3
26250,210276,1116942,508,54
26251,211276,1116942,586,59
26252,212276,1116942,534,59
26253,213276,1116942,497,70
26254,214276,1116942,468,43
26255,215276,1116942,481,14
26256,216276,1116942,434,77
26257,217276,1116942,355,43
26258,218276,1116942,386,47
26259,219276,1116942,404,39
26260,220276,1116942,402,0
26261,221276,1116942,412,0
26262,222276,1116942,411,18
26263,223276,1116942,415,0
26264,224276,1116942,497,56
26265,225276,1116942,524,82
26266,226276,1116942,551,81
26267,227276,1116942,421,27
26268,228276,1116942,449,1
26269,229276,1116942,452,8
26270,230276,1116942,436,34
26271,231276,1116942,461,17
26272,232276,1116942,516,39
26273,233276,1116942,586,5
26274,234276,1116942,600,30
26275,235276,1116942,637,36
26276,236276,1116942,671,43
26277,237276,1116942,580,11
26278,238276,1116942,551,5
26279,239276,1116942,612,32
26280,240276,1116942,611,6
26281,53276,1117942,1975,0
26282,54276,1117942,1533,37
26283,55276,1117942,1031,80
26284,56276,1117942,731,78
26285,57276,1117942,577,62
26286,58276,1117942,709,81
26287,59276,1117942,1118,79
26288,60276,1117942,1118,95
26289,61276,1117942,686,88
26290,62276,1117942,840,78
26291,63276,1117942,1316,56
26292,64276,1117942,1445,85
26293,65276,1117942,1491,73
26294,66276,1117942,1714,78
26295,67276,1117942,1683,64
26296,68276,1117942,1894,34
26297,69276,1117942,1544,84
26298,70276,1117942,1175,92
26299,71276,1117942,903,80
26300,72276,1117942,411,45
26301,73276,1117942,889,79
26302,74276,1117942,1372,82
26303,75276,1117942,1755,52
26304,76276,1117942,1429,81
26305,77276,1117942,1501,75
26306,78276,1117942,1124,87
26307,79276,1117942,764,69
26308,80276,1117942,904,54
26309,81276,1117942,1393,69
26310,82276,1117942,1564,92
26311,83276,1117942,1459,86
26312,84276,1117942,1126,82
26313,85276,1117942,915,83
26314,86276,1117942,1500,51
26315,87276,1117942,1843,37
26316,88276,1117942,1804,41
26317,89276,1117942,1969,8
26318,90276,1117942,2048,6
26319,91276,1117942,1723,43
26320,92276,1117942,1550,41
26321,93276,1117942,2063,21
26322,94276,1117942,2167,4
26323,95276,1117942,1919,45
26324,96276,1117942,1584,73
26325,97276,1117942,1173,67
26326,98276,1117942,1458,77
26327,99276,1117942,1601,77
26328,100276,1117942,1581,82
26329,101276,1117942,1870,27
26330,102276,1117942,2292,2
26331,103276,1117942,2427,0
26332,104276,1117942,2308,0
26333,105276,1117942,2176,0
26334,106276,1117942,2389,0
26335,107276,1117942,1981,18
26336,108276,1117942,1768,10
26337,109276,1117942,2155,0
26338,110276,1117942,2480,0
26339,111276,1117942,2420,0
26340,112276,1117942,2096,0
26341,113276,1117942,2224,0
26342,114276,1117942,2569,0
26343,115276,1117942,2560,0
26344,116276,1117942,2324,0
26345,117276,1117942,2150,9
26346,118276,1117942,1837,5
26347,119276,1117942,1581,21
26348,120276,1117942,1494,34
26349,121276,1117942,1289,76
26350,122276,1117942,1035,68
26351,123276,1117942,804,74
26352,124276,1117942,692,46
26353,125276,1117942,1112,71
26354,126276,1117942,1326,49
26355,127276,1117942,1416,60
26356,128276,1117942,1091,79
26357,129276,1117942,788,79
26358,130276,1117942,477,33
26359,131276,1117942,470,31
26360,132276,1117942,538,58
26361,133276,1117942,848,62
26362,134276,1117942,683,62
26363,135276,1117942,505,13
26364,136276,1117942,480,10
26365,137276,1117942,492,21
26366,138276,1117942,877,88
26367,139276,1117942,1500,71
26368,140276,1117942,1537,15
26369,141276,1117942,1248,76
26370,142276,1117942,1480,21
26371,143276,1117942,1819,12
26372,144276,1117942,1434,66
26373,145276,1117942,983,61
26374,146276,1117942,1606,28
26375,147276,1117942,1564,6
26376,148276,1117942,1543,4
26377,149276,1117942,1041,77
26378,150276,1117942,572,56
26379,151276,1117942,502,38
26380,152276,1117942,494,1
26381,153276,1117942,519,0
26382,154276,1117942,630,2
26383,155276,1117942,781,15
26384,156276,1117942,1002,13
26385,157276,1117942,1247,33
26386,158276,1117942,1208,41
26387,159276,1117942,1117,73
26388,160276,1117942,953,31
26389,161276,1117942,1019,15
26390,162276,1117942,1134,64
26391,163276,1117942,1033,45
26392,164276,1117942,1010,18
26393,165276,1117942,1083,51
26394,166276,1117942,1013,45
26395,167276,1117942,1083,46
26396,168276,1117942,1095,86
26397,169276,1117942,869,68
26398,170276,1117942,732,22
26399,171276,1117942,728,2
26400,172276,1117942,679,3
26401,173276,1117942,647,0
26402,174276,1117942,624,0
26403,175276,1117942,617,0
26404,176276,1117942,500,12
26405,177276,1117942,430,2
26406,178276,1117942,406,1
26407,179276,1117942,406,0
26408,180276,1117942,408,0
26409,181276,1117942,509,15
26410,182276,1117942,603,15
26411,183276,1117942,732,59
26412,184276,1117942,819,78
26413,185276,1117942,764,58
26414,186276,1117942,685,47
26415,187276,1117942,623,16
26416,188276,1117942,549,26
26417,189276,1117942,491,15
26418,190276,1117942,440,17
26419,191276,1117942,435,0
26420,192276,1117942,435,6
26421,193276,1117942,443,6
26422,194276,1117942,445,1
26423,195276,1117942,460,34
26424,196276,1117942,493,50
26425,197276,1117942,502,90
26426,198276,1117942,496,34
